job_id,industry_name,inferred,type
3757448640,Advertising Services,0,Commuter benefits
3757448640,Business Consulting and Services,0,Disability insurance
3757448640,Beverage Manufacturing,0,Disability insurance
3757448640,Advertising Services,0,Disability insurance
3757448640,Business Consulting and Services,0,Student loan assistance
3757448640,Beverage Manufacturing,0,Student loan assistance
3757448640,Advertising Services,0,Student loan assistance
3757448640,Business Consulting and Services,0,Child care support
3757448640,Beverage Manufacturing,0,Child care support
3757448640,Advertising Services,0,Child care support
3757448640,Business Consulting and Services,0,Paid maternity leave
3757448640,Beverage Manufacturing,0,Paid maternity leave
3757448640,Advertising Services,0,Paid maternity leave
3757448640,Business Consulting and Services,0,Paid paternity leave
3757448640,Beverage Manufacturing,0,Paid paternity leave
3757448640,Advertising Services,0,Paid paternity leave
3757448640,Business Consulting and Services,0,Tuition assistance
3757448640,Beverage Manufacturing,0,Tuition assistance
3757448640,Advertising Services,0,Tuition assistance
3757450557,Financial Services,0,Medical insurance
3757450557,Capital Markets,0,Medical insurance
3757450557,Financial Services,0,Vision insurance
3757450557,Capital Markets,0,Vision insurance
3757450557,Financial Services,0,Dental insurance
3757450557,Capital Markets,0,Dental insurance
3757450557,Financial Services,0,401(k)
3757450557,Capital Markets,0,401(k)
3756905472,Mental Health Care,1,401(k)
3756905472,Mental Health Care,1,Dental insurance
3757452053,Higher Education,0,Medical insurance
3757452053,Higher Education,0,Vision insurance
3757452053,Higher Education,0,Dental insurance
3757452053,Higher Education,0,Pension plan
3757452053,Higher Education,0,Tuition assistance
3757446620,Accounting,0,Medical insurance
3757446620,Accounting,0,401(k)
3749349271,Entertainment Providers,0,Medical insurance
3749349271,Entertainment Providers,0,Vision insurance
3749349271,Entertainment Providers,0,Dental insurance
3749349271,Entertainment Providers,0,401(k)
3749349271,Entertainment Providers,0,Paid maternity leave
3749349271,Entertainment Providers,0,Paid paternity leave
3749349271,Entertainment Providers,0,Disability insurance
3756900690,Mental Health Care,1,401(k)
3756900690,Mental Health Care,1,Dental insurance
3749349219,"Technology, Information and Internet",1,Dental insurance
3749349219,Insurance,1,Dental insurance
3749349219,"Technology, Information and Internet",1,Disability insurance
3749349219,Insurance,1,Disability insurance
3755576095,Hospitals and Health Care,0,Medical insurance
3755576095,Hospitals and Health Care,0,Vision insurance
3755576095,Hospitals and Health Care,0,Dental insurance
3755576095,Hospitals and Health Care,0,401(k)
3755576095,Hospitals and Health Care,0,Pension plan
3755576095,Hospitals and Health Care,0,Tuition assistance
3755576095,Hospitals and Health Care,0,Disability insurance
3755576095,Hospitals and Health Care,0,Paid maternity leave
3756924420,Financial Services,1,401(k)
3756924420,Financial Services,1,Disability insurance
3749344940,Automation Machinery Manufacturing,0,Medical insurance
3749344940,Automation Machinery Manufacturing,0,Vision insurance
3749344940,Automation Machinery Manufacturing,0,Dental insurance
3749344940,Automation Machinery Manufacturing,0,401(k)
3755573564,Advertising Services,0,Medical insurance
3755573564,Advertising Services,0,Vision insurance
3755573564,Advertising Services,0,Dental insurance
3755573564,Advertising Services,0,401(k)
3755573564,Advertising Services,0,Paid maternity leave
3755573564,Advertising Services,0,Paid paternity leave
3755573564,Advertising Services,0,Disability insurance
3755573564,Advertising Services,0,Commuter benefits
3755576131,Design Services,0,Medical insurance
3755576131,Wholesale Building Materials,0,Medical insurance
3755576131,Design Services,0,Vision insurance
3755576131,Wholesale Building Materials,0,Vision insurance
3755576131,Design Services,0,Dental insurance
3755576131,Wholesale Building Materials,0,Dental insurance
3755576131,Design Services,0,401(k)
3755576131,Wholesale Building Materials,0,401(k)
3749345679,Law Practice,0,Medical insurance
3749345679,Legal Services,0,Medical insurance
3749345679,Law Practice,0,Vision insurance
3749345679,Legal Services,0,Vision insurance
3749345679,Law Practice,0,Dental insurance
3749345679,Legal Services,0,Dental insurance
3749345679,Law Practice,0,401(k)
3749345679,Legal Services,0,401(k)
3756798072,IT Services and IT Consulting,1,401(k)
3755556443,Financial Services,1,401(k)
3755560707,Mental Health Care,0,Medical insurance
3755560707,Wellness and Fitness Services,0,Medical insurance
3755560707,Mental Health Care,0,Vision insurance
3755560707,Wellness and Fitness Services,0,Vision insurance
3755560707,Mental Health Care,0,Dental insurance
3755560707,Wellness and Fitness Services,0,Dental insurance
3755560707,Mental Health Care,0,401(k)
3755560707,Wellness and Fitness Services,0,401(k)
3755560707,Mental Health Care,0,Paid maternity leave
3755560707,Wellness and Fitness Services,0,Paid maternity leave
3749346340,Software Development,0,Medical insurance
3749346340,Software Development,0,Vision insurance
3749346340,Software Development,0,Dental insurance
3749346340,Software Development,0,401(k)
3749346340,Software Development,0,Disability insurance
3749341482,Automation Machinery Manufacturing,1,Vision insurance
3749341482,Industrial Machinery Manufacturing,1,Vision insurance
3749341482,Automation Machinery Manufacturing,1,401(k)
3749341482,Industrial Machinery Manufacturing,1,401(k)
3749341482,Automation Machinery Manufacturing,1,Disability insurance
3749341482,Industrial Machinery Manufacturing,1,Disability insurance
3755576097,Hospitals and Health Care,0,Medical insurance
3755576097,Hospitals and Health Care,0,Vision insurance
3755576097,Hospitals and Health Care,0,Dental insurance
3757428162,Staffing and Recruiting,1,401(k)
3757441524,Wellness and Fitness Services,0,Medical insurance
3757441524,Wellness and Fitness Services,0,Vision insurance
3757441524,Wellness and Fitness Services,0,Dental insurance
3757441524,Wellness and Fitness Services,0,401(k)
3757441524,Wellness and Fitness Services,0,Paid maternity leave
3757441524,Wellness and Fitness Services,0,Paid paternity leave
3757456268,Civil Engineering,0,Medical insurance
3757456268,Construction,0,Medical insurance
3757456268,Wholesale Building Materials,0,Medical insurance
3757456268,Civil Engineering,0,Vision insurance
3757456268,Construction,0,Vision insurance
3757456268,Wholesale Building Materials,0,Vision insurance
3757456268,Civil Engineering,0,Dental insurance
3757456268,Construction,0,Dental insurance
3757456268,Wholesale Building Materials,0,Dental insurance
3757456268,Civil Engineering,0,401(k)
3757456268,Construction,0,401(k)
3757456268,Wholesale Building Materials,0,401(k)
3757443701,Medical Equipment Manufacturing,1,Vision insurance
3757443701,Hospitals and Health Care,1,Vision insurance
3757443701,Medical Practices,1,Vision insurance
3757443701,Medical Equipment Manufacturing,1,401(k)
3757443701,Hospitals and Health Care,1,401(k)
3757443701,Medical Practices,1,401(k)
3757443701,Medical Equipment Manufacturing,1,Disability insurance
3757443701,Hospitals and Health Care,1,Disability insurance
3757443701,Medical Practices,1,Disability insurance
3756799691,Advertising Services,1,401(k)
3756799691,"Technology, Information and Internet",1,401(k)
3756799691,Software Development,1,401(k)
3756799691,Advertising Services,1,Medical insurance
3756799691,"Technology, Information and Internet",1,Medical insurance
3756799691,Software Development,1,Medical insurance
3749351267,Industrial Machinery Manufacturing,0,Dental insurance
3749351267,Human Resources Services,0,Dental insurance
3749351267,Industrial Machinery Manufacturing,0,Vision insurance
3749351267,Human Resources Services,0,Vision insurance
3749351267,Industrial Machinery Manufacturing,0,Medical insurance
3749351267,Human Resources Services,0,Medical insurance
3749351267,Industrial Machinery Manufacturing,0,401(k)
3749351267,Human Resources Services,0,401(k)
3749351267,Industrial Machinery Manufacturing,0,Commuter benefits
3749351267,Human Resources Services,0,Commuter benefits
3757427445,Financial Services,1,401(k)
3749352008,Research Services,0,Tuition assistance
3749352008,Civil Engineering,0,Tuition assistance
3749352008,Industrial Machinery Manufacturing,0,Tuition assistance
3749352008,Research Services,0,401(k)
3749352008,Civil Engineering,0,401(k)
3749352008,Industrial Machinery Manufacturing,0,401(k)
3749352008,Research Services,0,Paid paternity leave
3749352008,Civil Engineering,0,Paid paternity leave
3749352008,Industrial Machinery Manufacturing,0,Paid paternity leave
3749352008,Research Services,0,Paid maternity leave
3749352008,Civil Engineering,0,Paid maternity leave
3749352008,Industrial Machinery Manufacturing,0,Paid maternity leave
3749352008,Research Services,0,Dental insurance
3749352008,Civil Engineering,0,Dental insurance
3749352008,Industrial Machinery Manufacturing,0,Dental insurance
3749352008,Research Services,0,Vision insurance
3749352008,Civil Engineering,0,Vision insurance
3749352008,Industrial Machinery Manufacturing,0,Vision insurance
3749352008,Research Services,0,Medical insurance
3749352008,Civil Engineering,0,Medical insurance
3749352008,Industrial Machinery Manufacturing,0,Medical insurance
3749352008,Research Services,0,Pension plan
3749352008,Civil Engineering,0,Pension plan
3749352008,Industrial Machinery Manufacturing,0,Pension plan
3749352008,Research Services,0,Commuter benefits
3749352008,Civil Engineering,0,Commuter benefits
3749352008,Industrial Machinery Manufacturing,0,Commuter benefits
3756910488,Retail,0,Medical insurance
3756910488,Retail,0,Vision insurance
3756910488,Retail,0,Dental insurance
3756910488,Retail,0,401(k)
3757441335,Machinery Manufacturing,0,Medical insurance
3757441335,"Appliances, Electrical, and Electronics Manufacturing",0,Medical insurance
3757441335,Machinery Manufacturing,0,Vision insurance
3757441335,"Appliances, Electrical, and Electronics Manufacturing",0,Vision insurance
3757441335,Machinery Manufacturing,0,Dental insurance
3757441335,"Appliances, Electrical, and Electronics Manufacturing",0,Dental insurance
3757441335,Machinery Manufacturing,0,401(k)
3757441335,"Appliances, Electrical, and Electronics Manufacturing",0,401(k)
3756904913,Construction,1,401(k)
3756904913,Civil Engineering,1,401(k)
3756904913,Truck Transportation,1,401(k)
3756904913,Construction,1,Disability insurance
3756904913,Civil Engineering,1,Disability insurance
3756904913,Truck Transportation,1,Disability insurance
3757416283,Hospitals and Health Care,1,401(k)
3755558295,Hospitals and Health Care,1,Tuition assistance
3757450599,Automation Machinery Manufacturing,0,Medical insurance
3757450599,Automation Machinery Manufacturing,0,Vision insurance
3757450599,Automation Machinery Manufacturing,0,Dental insurance
3757450599,Automation Machinery Manufacturing,0,401(k)
3749344975,Automation Machinery Manufacturing,0,Medical insurance
3749344975,Automation Machinery Manufacturing,0,401(k)
3749344975,Automation Machinery Manufacturing,0,Vision insurance
3749344975,Automation Machinery Manufacturing,0,Dental insurance
3749344975,Automation Machinery Manufacturing,0,Paid paternity leave
3749344975,Automation Machinery Manufacturing,0,Paid maternity leave
3755559254,Hospitals and Health Care,0,Medical insurance
3755559254,Hospitals and Health Care,0,Dental insurance
3757415163,Hospitals and Health Care,1,401(k)
3757415163,Hospitals and Health Care,1,Disability insurance
3756906564,Non-profit Organizations,1,Medical insurance
3756906564,Civic and Social Organizations,1,Medical insurance
3756906564,Non-profit Organizations,1,Dental insurance
3756906564,Civic and Social Organizations,1,Dental insurance
3756906564,Non-profit Organizations,1,Vision insurance
3756906564,Civic and Social Organizations,1,Vision insurance
3756906564,Non-profit Organizations,1,Disability insurance
3756906564,Civic and Social Organizations,1,Disability insurance
3749343993,Hospitals and Health Care,0,Medical insurance
3749343993,Hospitals and Health Care,0,Vision insurance
3749343993,Hospitals and Health Care,0,Dental insurance
3757447898,Law Practice,0,Medical insurance
3757447898,Law Practice,0,Dental insurance
3757447898,Law Practice,0,401(k)
3757447898,Law Practice,0,Vision insurance
3749346453,Research Services,0,Medical insurance
3749346453,Software Development,0,Medical insurance
3749346453,Computer Hardware Manufacturing,0,Medical insurance
3749346453,Research Services,0,Vision insurance
3749346453,Software Development,0,Vision insurance
3749346453,Computer Hardware Manufacturing,0,Vision insurance
3749346453,Research Services,0,Dental insurance
3749346453,Software Development,0,Dental insurance
3749346453,Computer Hardware Manufacturing,0,Dental insurance
3749346453,Research Services,0,401(k)
3749346453,Software Development,0,401(k)
3749346453,Computer Hardware Manufacturing,0,401(k)
3749346453,Research Services,0,Child care support
3749346453,Software Development,0,Child care support
3749346453,Computer Hardware Manufacturing,0,Child care support
3749346453,Research Services,0,Paid maternity leave
3749346453,Software Development,0,Paid maternity leave
3749346453,Computer Hardware Manufacturing,0,Paid maternity leave
3749346453,Research Services,0,Paid paternity leave
3749346453,Software Development,0,Paid paternity leave
3749346453,Computer Hardware Manufacturing,0,Paid paternity leave
3749346453,Research Services,0,Student loan assistance
